,Unnamed: 0,Unnamed: 0.1,mid,name,sex,level,has_fans_badge,title,has_live_room,zone,following,follower,follower_mid_list
51,51,32820037,32820037,歪果仁研究协会,女,6,True,bilibili 2019百大UP主、 知名UP主,1,"{'鬼畜': 1, '舞蹈': 1, '时尚': 1, '生活': 318, '纪录片': 1, '数码': 1, '资讯': 1, '美食': 2, '音乐': 3, '知识': 2, '游戏': 4, '娱乐': 1}",258,3753538,"[14402657, 470156882, 14583962, 37663924, 4029133, 16671656, 9617619, 677865752, 591856754, 7584632, 535019206, 19071708, 642389251, 71302461, 3957971, 163637592, 42619059, 99157282, 386043247, 3353026, 250475408, 39627524, 3345720, 517327498, 9458053, 49494871, 81824112, 35836017, 388699948, 168064909, 258150656, 456664753, 39304265, 174501086, 472747194, 216623621, 337521240, 8366990, 326246517, 322892, 946974, 26240675, 35359510, 185546, 5970160, 10119428, 265059948, 4408538, 10462362, 3380239, 257975429, 37946996, 284120, 1950209, 5293668, 515993, 8034163, 6171645, 17546432, 18202105, 24314825, 11870568, 63231, 216025, 282994, 423442, 1893045, 1918296, 2206456, 3379951, 3682229, 10345615, 14254182, 16853896, 17819768, 22141287, 25876945, 36825256, 38351330, 51896064, 72270557, 94114029, 104207471, 250111460, 279583114, 279991456, 285499073, 3032988, 295711424, 19577966, 437316738, 254463269, 4474705, 479893558, 2920960, 13354765, 32660634, 235555226, 6574487, 414641554, 3766866, 9008159, 390461123, 10558098, 455876411, 25807917, 394067394, 7552204, 407045223, 7792521, 62540916, 30643878, 79061224, 208259, 349721082, 37090048, 280793434, 19642758, 39847479, 290526283, 196356191, 12444306, 24801003, 374716732, 113362335, 433351, 11073, 315898473, 250858633, 384212323, 391679, 43536, 423895, 2403047, 168598, 1577804, 585267, 85835398, 9824766, 11684516, 40966108, 521444, 17409016, 1643718, 1565155, 2306780, 466272, 486183, 7487399, 927587, 808171, 234256, 4162287, 16794231, 14110780, 1532165, 122879, 32786875, 176037767, 164139557, 2374194, 116683, 8960728, 6857104, 20165629, 8047632, 21562856, 33683045, 546195, 7349]"
52,52,17409016,17409016,爱做饭的芋头SAMA,保密,6,True,bilibili 2019百大UP主、 知名UP主,1,"{'鬼畜': 1, '生活': 7, '美食': 110}",254,3702481,"[163637592, 7788379, 3066511, 37663924, 10897973, 517327498, 596324576, 26424461, 26139491, 11073, 7552204, 19642758, 5970160, 393166851, 262453663, 14110780, 106685726, 39627524, 196356191, 99157282, 7792521, 185546, 6574487, 258150656, 1577804, 808171, 9824766, 285499073, 7956629, 10893225, 11870568, 43536, 3334179, 279583114, 321173469, 19750237, 8188433, 437316738, 1532165, 455876411, 30222764, 1918296, 24301201, 2920960, 32786875, 390461123, 17546432, 429618480, 946974, 235555226, 16419172, 236711132, 26366366, 12444306, 22141287, 8960728, 7487399, 382193067, 7584632, 33523307, 62540916, 176037767, 295723, 295711424, 294081438, 104207471, 63231, 290526283, 168598, 13354765, 20165629, 18202105, 280793434, 40966108, 548824, 423895, 37961599, 216156027, 137952, 38294246, 122879, 11061327, 6154152, 429251, 221648, 5374954, 11278782, 4474705, 8034163, 883968, 9008159, 37090048, 562197, 1643718, 4162287, 8047632, 7450650, 86644929, 30643878, 38682977, 1754707, 7596516, 20503549, 6171645, 3379951, 546195, 8578857, 35581334, 375375, 777536]"
53,53,16794231,16794231,靠脸吃饭的徐大王,男,6,True,bilibili 2019百大UP主、 知名游戏UP主,1,"{'动画': 3, '生活': 11, '数码': 1, '美食': 2, '游戏': 1044}",119,3724743,"[37663924, 383578614, 99157282, 35359510, 7788379, 50329118, 12761764, 466272, 52250, 632887, 306895558, 42619059, 185546, 5294454, 1605721, 730732, 129240403, 1918296, 168687092, 32365949, 472747194, 17819768, 13934589, 116683, 9008159, 9824766, 72270557, 51896064, 235555226, 927587, 808171, 79061224, 2728123, 43536, 617285, 562197, 19456751, 14333871, 279991456, 24738601, 548824, 433351, 4408538, 208259, 15324420, 295723, 3760773, 461637, 289887832, 2403047, 2206456, 423895, 375375, 168598, 419220, 14254182, 2929048, 234256, 8047632, 178778949, 777536, 7349, 883968, 122879, 546195, 123938419, 1565155, 3380239, 3682229, 1532165, 10462362, 4162287, 7714, 893053, 256763]"
54,54,54992199,54992199,观视频工作室,保密,6,True,观视频工作室官方账号,1,"{'生活': 73, '纪录片': 1, '影视': 8, '资讯': 717, '音乐': 2, '知识': 954, '娱乐': 2}",64,3691799,"[9617619, 102999485, 520155988, 456664753, 648113003, 646730844, 52165725, 521249172, 10330740, 526559715, 258150656, 254463269, 9458053, 472747194, 37090048, 433587902, 452161580, 32820037, 8578857, 123938419, 10303206, 72209046, 33683045, 20165629]"
55,55,10119428,10119428,小片片说大片,保密,6,True,bilibili 2019百大UP主、知名影视UP主,1,"{'动画': 28, '生活': 21, '国创': 1, '纪录片': 1, '影视': 867, '数码': 2, '音乐': 1, '游戏': 2, '娱乐': 10}",255,3727556,"[90361813, 452309333, 253350665, 102999485, 81824112, 9617619, 145149047, 99157282, 1958342, 18202105, 32660634, 235555226, 5294454, 13118294, 9008159, 119801456, 520155988, 9458053, 17901717, 642389251, 149558293, 355596637, 33918431, 470156882, 168598, 402923390, 454719565, 410964, 7584632, 50063223, 449825072, 176037767, 390461123, 250858633, 75547577, 246370149, 6574487, 8047632, 67141499, 280793434, 427494870, 353539995, 517327498, 37663924, 3386870, 29296192, 35359510, 203337614, 63231, 2200736, 7552204, 107486042, 338927049, 208259, 257975429, 946974, 113362335, 295723, 4162287, 466272, 265059948, 2206456, 116683, 472747194, 26366366, 1918296, 1893045, 2920960, 562197, 437316738, 62540916, 17819768, 8366990, 7788379, 17171565, 27218150, 19642758, 4408538, 68412710, 346059, 546195, 39101587, 49246269, 7349, 72270557, 154021609, 34189415, 9824766, 6739643, 21837784, 3433092, 94114029, 1754707, 80900494, 163637592, 79061224, 20165629, 15773384, 19456751, 14333871, 1577804, 37090048, 174501086, 7487399, 58852835, 14110780, 240769971, 122879, 433351, 777536, 730732, 927587, 1532165, 883968, 34858100, 2403047, 19577966]"
56,56,7487399,7487399,努力的Lorre,男,6,True,bilibili 2019百大UP主、知名UP主,1,"{'动画': 230, '时尚': 1, '生活': 7, '影视': 135, '知识': 1, '游戏': 1}",129,3690001,"[81824112, 326246517, 27756469, 641591444, 54992199, 483311105, 294081438, 38053181, 79577853, 355596637, 25910292, 18202105, 99336697, 521249172, 946974, 627888730, 605544858, 25876945, 254463269, 477531206, 9008159, 7980111, 398510, 2435767, 4379633, 448039667, 3766866, 648113003, 13354765, 4029133, 646730844, 4408538, 3066511, 5294454, 2403047, 119801456, 37663924, 33683045, 163637592, 517327498, 7788379, 382986457, 43976732, 67141499, 11684621, 777536, 32786875, 356798697, 8034163, 3380239, 3433092, 515993, 6574487, 295711424, 617285, 4474705, 927587, 176037767, 808171, 433351, 585267, 63231, 208259, 234256, 7349, 15834498, 546195, 30643878]"
57,57,254463269,254463269,毕导THU,男,6,True,bilibili 知名UP主,1,"{'时尚': 4, '生活': 47, '纪录片': 1, '数码': 2, '美食': 2, '知识': 56, '游戏': 1, '娱乐': 1}",128,3742578,"[14082, 26321887, 378885845, 3066511, 27756469, 5294454, 808171, 19319172, 627888730, 448039667, 18706318, 88461692, 43536, 375375, 1958342, 14583962, 648113003, 81824112, 2142762, 18020792, 7552204, 1962633, 37199377, 515993, 63231, 2379178, 122879, 14110780, 520155988, 402576555, 4408538, 510856133, 450595813, 52250, 177613639, 3353026, 99157282, 1526101, 113362335, 3957971, 8366990, 52165725, 257975429, 125526, 72270557, 20259914, 7788379, 185546, 456404164, 486633990, 2306780, 250111460, 119801456, 9458053, 449825072, 1577804, 235555226, 18202105, 585267, 2206456, 37663924, 946974, 2200736, 208259, 163637592, 407045223, 517327498, 258150656, 927587, 54992199, 168598, 437316738, 1691347, 6574487, 350632501, 546195, 37090048]"
58,58,50329220,50329220,哔哩哔哩LOL赛事直播,保密,5,True,哔哩哔哩英雄联盟赛事直播官方帐号,1,"{'动画': 1, '生活': 1, '游戏': 168}",57,3643015,"[1328260, 548824, 1774758, 23400436, 632887, 110631, 900171, 37663924, 946974, 16539048, 8581342, 47291, 15385187, 7375428, 2689967, 235630215, 50329118]"
59,59,221648,221648,柚子木字幕组,保密,6,True,bilibili 知名UP主,1,"{'动画': 99, '鬼畜': 26, '舞蹈': 7, '番剧': 8, '时尚': 178, '生活': 3017, '国创': 2, '纪录片': 12, '影视': 1195, '数码': 202, '美食': 1365, '音乐': 780, '知识': 3733, '游戏': 172, '娱乐': 514}",11,3606109,[]
60,60,7788379,7788379,兔叭咯,保密,6,True,bilibili 知名UP主,1,"{'生活': 60, '数码': 2, '知识': 131, '娱乐': 2}",247,3585632,"[7655977, 3046429, 353539995, 295723, 92568184, 430926487, 113362335, 90361813, 396848107, 79577853, 4029133, 18706318, 21837784, 37663924, 99157282, 8366990, 34646754, 18020792, 434378423, 532741557, 410964, 265059948, 208259, 471723540, 178029850, 23604445, 13934589, 27218150, 520155988, 2403047, 284424, 1774758, 3957971, 11616487, 407045223, 282994, 254463269, 17409016, 16794231, 3066511, 52165725, 9008159, 185546, 9321359, 946974, 29440965, 19642758, 8047632, 337521240, 397540531, 72270557, 7792521, 51896064, 7487399, 22141287, 254726274, 7714, 16419172, 11870568, 125526, 9824766, 20951119, 3379951, 4408538, 119801456, 5970160, 285499073, 1918296, 26240675, 326246517, 79061224, 216623621, 295711424, 14506388, 29329085, 7552204, 3116281, 147166910, 75547577, 235555226, 107486042, 20615621, 294081438, 299732210, 35359510, 10119428, 1393437, 103416759, 17171565, 437316738, 280793434, 279583114, 37090048, 350632501, 390461123, 176063604, 250111460, 11733609, 1858682, 25356402, 332432527, 163637592, 382986457, 375375, 395936853, 13354765, 3766866, 11336264, 2142762, 1577804, 68412710, 562197, 3682229, 398510, 927587, 14333871, 17819768, 1565155, 4162287, 585267, 43536, 7349, 423895, 122879, 546195, 433351, 168598]"
61,61,604003146,604003146,帕梅拉PamelaReif,保密,6,False,PamelaReif官方账号，健身UP主,0,{'时尚': 45},3,3594962,"[62540916, 37090048]"
62,62,1565155,1565155,是大腿,男,6,True,bilibili 2018百大UP主、 知名游戏UP主,1,"{'鬼畜': 13, '生活': 88, '影视': 2, '数码': 1, '音乐': 3, '知识': 1, '游戏': 1003, '娱乐': 4}",152,3434884,"[489412051, 271442527, 2206456, 15324420, 37663924, 163637592, 176037767, 7552204, 113362335, 437316738, 7792521, 390461123, 258150656, 808171, 472747194, 174501086, 3379951, 59905809, 19642758, 185546, 32786875, 617285, 388063772, 13354765, 546195, 402574397, 52250, 47291, 383578614, 17409016, 43536, 24738601, 1577804, 8482768, 7487399, 1526101, 562197, 32820037, 5581898, 268104, 548824, 208259, 257851644, 585267, 123938419, 279991456, 21031789, 178778949, 946974, 14110780, 16794231, 8047632, 3380239, 3682229, 4408538, 6171645, 122879, 30643878, 883968, 8960728, 20503549, 283538, 34858100, 4162287, 17819768, 423895, 8034163, 10462362, 1532165, 2929048, 893053, 1770706, 7714, 375375, 7349, 777536]"
63,63,3766866,3766866,科技美学,保密,6,True,bilibili 2019百大UP主、知名UP主,1,"{'动画': 1, '生活': 5, '数码': 1004, '知识': 6, '游戏': 2}",239,3427241,"[453972, 353539995, 25910292, 9617619, 3066511, 946974, 598464467, 520155988, 7487399, 125526, 646730844, 483311105, 177613639, 17474339, 517327498, 7792521, 280793434, 17409016, 14506388, 437316738, 287795639, 99336697, 8969156, 163637592, 35359510, 392035586, 3380239, 258150656, 299732210, 410964, 9824766, 326246517, 407045223, 27218150, 79061224, 19456751, 1724598, 102999485, 21837784, 7458285, 433351, 5848380, 11278782, 154021609, 375375, 2374194, 3379951, 43536, 32786875, 562197, 322892, 129240403, 25876945, 37090048, 546195, 34189415, 11253297, 40966108, 617285, 196356191, 2884629, 116683, 6075139, 20165629, 38294246, 4162287, 17819768, 2929582, 68412710, 159122, 8034163, 14333871, 9321359, 1351379, 2522486, 39101587, 123938419, 2379178, 35836017, 16351122, 284424, 122879, 2029306, 58852835, 8578857, 391679, 730732, 777536, 2284412]"
64,64,7552204,7552204,啊吗粽,男,6,True,bilibili 2019百大UP主、2019年度原创栏目奖UP主,1,"{'时尚': 7, '生活': 175, '美食': 10, '知识': 2, '游戏': 4, '娱乐': 2}",201,3418828,"[280793434, 2200736, 347667464, 90361813, 641975239, 53456, 29329085, 598464467, 470156882, 254463269, 1420982, 394609671, 21876627, 52165725, 38053181, 3957971, 383578614, 119801456, 406745134, 632887, 2689967, 2206456, 42619059, 596324576, 17409016, 295723, 345630501, 1605721, 526559715, 383444910, 326246517, 37961599, 1565155, 178029850, 16419172, 517327498, 52250, 24801003, 37663924, 203708804, 18202105, 99157282, 253350665, 3433092, 3066511, 12807175, 14110780, 66606350, 67141499, 10119428, 322892, 258150656, 125526, 1848018, 946974, 436473455, 414641554, 1962633, 900171, 7349, 35359510, 7788379, 8366990, 279991456, 4474705, 3379951, 4408538, 562197, 63231, 11278782, 54992199, 5970160, 22141287, 25782796, 9617619, 257975429, 3334179, 26240675, 50329118, 7584632, 4223935, 163637592, 9008159, 28642491, 927587, 16853896, 33918431, 88773777, 147166910, 337521240, 279583114, 294081438, 9824766, 2920960, 208259, 196356191, 388063772, 5374954, 32820037, 437316738, 6574487, 378034, 11870568, 41273726, 7487399, 250111460, 429618480, 466272, 2378908, 11616487, 4578433, 75547577, 168598, 407045223, 37291782, 26139491, 30625977, 1918296, 390461123, 285499073, 235555226, 416128940, 19642758, 8047632, 777536, 546195, 113362335, 20951119, 7956629, 13354765, 92568184, 37090048, 43976732, 1577804, 185546, 82385070, 808171, 15834498, 33683045]"
65,65,285499073,285499073,东尼ookii,保密,6,True,bilibili 2019百大UP主、知名UP主,1,"{'时尚': 1, '生活': 134, '美食': 5, '音乐': 1, '游戏': 29, '娱乐': 1}",149,3417455,"[99157282, 353539995, 25150941, 168598, 430926487, 1577804, 67141499, 12761764, 174501086, 13118294, 2306780, 402923390, 9617619, 50329220, 50329118, 14110780, 2378908, 517327498, 163637592, 178029850, 3957971, 403748305, 365135915, 37961599, 808171, 470156882, 330383888, 7792521, 483879799, 26321887, 1962633, 35359510, 7788379, 16853896, 946974, 2920960, 337521240, 900171, 8366990, 32820037, 22141287, 6857104, 52250, 406745134, 436473455, 4408538, 26240675, 5970160, 437316738, 147166910, 414641554, 19577966, 17409016, 477446031, 11870568, 72270557, 11278782, 113362335, 295711424, 455876411, 26139491, 259333, 5374954, 7956629, 378034, 9170987, 6574487, 279583114, 546195, 429618480, 466272, 777536, 19642758, 13354765, 9008159, 2206456, 92568184, 30643878, 7552204, 1918296, 235555226, 416128940, 8047632, 28642491, 1935882, 3380239, 122879, 196356191, 20165629, 37090048, 250858633, 85835398, 927587, 116683, 4474705, 8960728, 161419374, 295723, 176037767, 9824766, 32786875, 562197]"
66,66,116683,116683,=咬人猫=,保密,6,True,bilibili 2019百大UP主、知名UP主,1,"{'舞蹈': 88, '生活': 15, '音乐': 4}",31,3407521,"[2374194, 9617619, 122879, 3379951, 37663924, 777536, 2, 208259, 6574487, 436473455, 9824766, 163637592, 55775966, 546195, 9008159, 8366990, 259333]"
67,67,63231,63231,泛式,男,6,True,bilibili 2019百大UP主、知名UP主,1,"{'动画': 137, '鬼畜': 1, '生活': 17, '国创': 5, '影视': 1, '美食': 3, '知识': 3, '游戏': 10}",369,3397515,"[5970160, 5870268, 928123, 42561463, 176063604, 16419172, 98627270, 585267, 80304, 389088, 198297, 375504219, 893053, 337521240, 11253297, 254463269, 2200736, 14110780, 137952, 448039667, 99157282, 3295, 32050054, 208259, 4578433, 8047632, 488836173, 808171, 9303228, 99748932, 35359510, 326246517, 24801003, 353840826, 517327498, 113362335, 1328260, 54992199, 11336264, 265578856, 294081438, 75, 72270557, 562197, 258150656, 119801456, 125526, 4474705, 8366990, 472747194, 32820037, 235555226, 38351330, 451066708, 489412051, 249608727, 7552204, 1393437, 203337614, 4370617, 8034163, 1605721, 316381099, 138832847, 285499073, 5374954, 16539048, 250111460, 51766, 437316738, 2920960, 7792521, 13354765, 401742377, 946974, 163637592, 27218150, 21837784, 233114659, 295723, 161775300, 1885078, 32786875, 39847479, 1958342, 777536, 79061224, 295711424, 5055, 419220, 2206456, 2374194, 5957440, 7875104, 9008159, 16307541, 17409016, 19456751, 32365949, 43536, 322892, 375375, 391679, 466272, 2403047, 8960728, 9550310, 16794231, 176037767, 332704117, 9824766, 168598, 25876945, 250858633, 283538, 196356191, 1577804, 385474, 18030567, 433351, 37090048, 52250, 216844, 927587, 4548018, 2, 10893225, 1791101, 9617619, 4162287, 617285, 1532165, 7487399]"
68,68,808171,808171,吃素的狮子,男,6,True,bilibili 2018百大UP主、 知名UP主,1,"{'动画': 143, '电视剧': 7, '鬼畜': 93, '舞蹈': 4, '生活': 182, '纪录片': 1, '影视': 9, '资讯': 1, '美食': 4, '音乐': 7, '知识': 3, '游戏': 101, '娱乐': 31}",207,3349127,"[9617619, 176063604, 90361813, 4029133, 391679, 641975239, 730732, 488836173, 1770706, 11684621, 246370149, 122879, 632887, 26321887, 2200736, 448039667, 306895558, 279583114, 96070394, 63231, 4578433, 178029850, 900171, 320491072, 5970160, 285499073, 10330740, 365135915, 250475408, 1962633, 119801456, 517327498, 1958342, 290548469, 235555226, 258150656, 8366990, 18202105, 437316738, 472747194, 1565155, 470156882, 562197, 515993, 17409016, 1577804, 280793434, 14328316, 282994, 416128940, 1605721, 163637592, 322892, 20165629, 3066511, 14110780, 32786875, 2378908, 946974, 13354765, 295723, 8578857, 4408538, 125526, 26139491, 2206456, 16539048, 176037767, 6171645, 99157282, 3380239, 3379951, 19642758, 1643718, 617285, 9824766, 2374194, 257975429, 19071708, 1526101, 2, 32820037, 289887832, 1351379, 7487399, 17819768, 43536, 4162287, 15834498, 7552204, 548824, 5374954, 2192108, 43976732, 208259, 2689967, 40966108, 14254182, 123938419, 7792521, 1398957, 51766, 59905809, 41273726, 116683, 234256, 52250, 5294454, 120586, 8047632, 137952, 398510, 185546, 7349, 7714, 423895, 375375, 546195, 346059]"
69,69,113362335,113362335,宝剑嫂,男,6,True,bilibili 2019百大UP主,1,"{'时尚': 110, '生活': 65, '资讯': 1, '美食': 5, '音乐': 1, '知识': 2, '娱乐': 4}",377,3326925,"[7788379, 394609671, 52165725, 249491937, 305642157, 946974, 345630501, 596324576, 88389962, 32660634, 50329118, 383444910, 3433092, 19738891, 285571498, 163637592, 1885078, 13118294, 353539995, 1526101, 178029850, 808171, 306895558, 42619059, 39627524, 40539064, 151365295, 5970160, 99748932, 19696996, 21330948, 4408538, 1962633, 99157282, 14110780, 326246517, 430926487, 20165629, 350632501, 17901717, 378034, 11336264, 63231, 1565155, 152015773, 470156882, 517327498, 16206007, 321173469, 7792521, 13354765, 107486042, 6574487, 203708804, 92568184, 416128940, 3345720, 6739643, 351477766, 174501086, 395936853, 481470422, 168598, 436473455, 414641554, 10119428, 22141287, 138832847, 1774758, 39304265, 64925986, 8366990, 9008159, 437316738, 4029133, 1935882, 472747194, 585267, 6229277, 241832237, 450595813, 19577966, 265578856, 3331521, 347667464, 95494347, 18202105, 285499073, 168064909, 28642491, 125526, 257975429, 10345615, 37291782, 16853896, 7956629, 21876627, 17171565, 34189415, 29296192, 33918431, 2206456, 2920960, 37961599, 18020792, 391679, 75912367, 26253404, 167202533, 1858682, 51896064, 1918296, 8047632, 388699948, 25782796, 279583114, 26139491, 149558293, 208259, 250111460, 235555226, 27218150, 21837784, 79061224, 314466447, 58852835, 295723, 4474705, 37090048, 7487399, 33523307, 104207471]"
70,70,17819768,17819768,电影最TOP,男,6,True,bilibili 2019百大UP主、知名影视UP主,1,"{'影视': 302, '知识': 1}",22,3345037,"[510856133, 472747194, 37090048, 79061224, 21837784, 10119428, 49246269, 927587, 253350665, 946974, 3433092, 883968]"
71,71,161775300,161775300,明日方舟,保密,6,True,明日方舟官方账号,1,"{'音乐': 25, '游戏': 61}",0,3282626,[]
72,72,14583962,14583962,思维实验室,保密,6,True,bilibili 知名科技UP主,1,"{'纪录片': 1, '知识': 50, '游戏': 1}",84,3285727,"[52165725, 102999485, 9617619, 385805493, 208259, 254463269, 517327498, 321173469, 510856133, 79577853, 42561463, 33775467, 290526283, 5870268, 3386870, 520155988, 519872016, 7584632, 546195, 6574487, 456664753, 3433092, 9824766, 15262818, 297242063, 350632501, 18706318, 39627524, 9458053, 5581898, 72270557, 472747194, 26139491, 452161580, 285571498, 25876945, 235555226, 344849038, 163637592, 206840230, 10330740, 324879, 213845897, 99336697, 20165629, 54992199, 21562856, 19456751]"
